amostra_id,idade_label,epsilon_t,pred_Ridge,erro_Ridge,pred_Random Forest,erro_Random Forest,pred_Gradient Boosting,erro_Gradient Boosting,pred_Extra Trees,erro_Extra Trees
16,1 dia,-60.0,-63.889237572063564,3.889237572063564,-11.867976190476192,48.13202380952381,5.635188116798561,65.63518811679856,-31.84500000000001,28.15499999999999
16,3 dias,-180.0,-48.0147305713231,131.9852694286769,-29.2700308025308,150.7299691974692,-20.525711479713443,159.47428852028656,-131.675,48.32499999999999
16,7 dias,-300.0,-50.43837844034573,249.56162155965427,-60.023196248196236,239.97680375180377,-59.6160132094328,240.3839867905672,-183.2733333333334,116.7266666666666
16,14 dias,-400.0,-174.30206436940858,225.69793563059142,-178.4636904761905,221.5363095238095,-151.28504504662556,248.71495495337444,-183.21000000000006,216.78999999999994
16,28 dias,-530.0,-296.3166975745147,233.6833024254853,-243.8339249639249,286.1660750360751,-255.27959955989633,274.7204004401037,-272.42000000000013,257.57999999999987
16,56 dias,-630.0,-434.12980899885554,195.87019100114446,-387.0186111111112,242.98138888888877,-378.05689321391446,251.94310678608554,-417.2666666666667,212.7333333333333
17,12 h,0.0,11.8733589852486,11.8733589852486,0.8266269841269842,0.8266269841269842,5.754317902446019,5.754317902446019,0.03333333333333333,0.03333333333333333
17,1 dia,20.0,26.166069933733795,6.1660699337337945,62.03312049062051,42.03312049062051,32.12067828683391,12.120678286833908,34.51166666666667,14.51166666666667
17,3 dias,40.0,30.603100778034033,9.396899221965967,108.51998695748696,68.51998695748696,59.16686200390559,19.166862003905592,82.40833333333332,42.40833333333332
17,7 dias,90.0,27.67860131555527,62.32139868444473,133.2679761904762,43.26797619047619,75.88680066542344,14.113199334576564,106.04309523809525,16.043095238095248
17,14 dias,-30.0,-93.2306396502566,63.230639650256606,-52.393473748473745,22.393473748473745,-54.03570388058929,24.03570388058929,-57.01249999999999,27.01249999999999
17,28 dias,-140.0,-210.4448050351184,70.4448050351184,-178.5874062049062,38.58740620490619,-185.2357617313497,45.2357617313497,-191.63999999999996,51.63999999999996
17,56 dias,-360.0,-343.0745746537631,16.92542534623692,-297.78084776334777,62.219152236652235,-308.86469943620733,51.13530056379267,-328.49500000000023,31.504999999999768
18,12 h,0.0,64.57609768638639,64.57609768638639,0.15,0.15,7.299538946195227,7.299538946195227,2.095,2.095
18,1 dia,60.0,69.94773894926976,9.947738949269763,39.020357142857144,20.979642857142856,21.151487161666974,38.84851283833302,41.14428571428572,18.855714285714278
18,3 dias,100.0,73.95228961231422,26.047710387685783,44.31777777777777,55.68222222222223,44.13063592428217,55.86936407571783,56.11499999999998,43.88500000000002
18,7 dias,-20.0,66.49376503912262,86.49376503912262,70.97697691197689,90.97697691197689,61.706873929044875,81.70687392904487,72.58166666666664,92.58166666666664
18,14 dias,-130.0,-51.61260979849483,78.38739020150517,-70.17805555555556,59.82194444444444,-70.58900807061902,59.410991929380984,-53.07714285714285,76.92285714285714
18,28 dias,-240.0,-166.9750624879058,73.0249375120942,-125.14927322677323,114.85072677322677,-186.37342670548793,53.62657329451207,-108.53833333333334,131.46166666666664
