amostra_id,idade_label,idade_dias,epsilon_t,epsilon_previsto,residuo,erro_absoluto,sinal_real,sinal_previsto
121,1 dia,1.0,-50.0,-71.26420507982351,21.264205079823512,21.264205079823512,retracao,retracao
121,3 dias,3.0,-100.0,-55.38969807908305,-44.61030192091695,44.61030192091695,retracao,retracao
121,7 dias,7.0,-140.0,-57.81334594810568,-82.18665405189432,82.18665405189432,retracao,retracao
121,14 dias,14.0,-220.0,-181.67703187716856,-38.32296812283144,38.32296812283144,retracao,retracao
121,28 dias,28.0,-300.0,-303.69166508227465,3.6916650822746533,3.6916650822746533,retracao,retracao
121,56 dias,56.0,-430.0,-441.5047765066155,11.504776506615485,11.504776506615485,retracao,retracao
122,12 h,0.5,0.0,-93.08439417267878,93.08439417267878,93.08439417267878,estabilidade,retracao
122,1 dia,1.0,-40.0,-78.79168322419358,38.79168322419358,38.79168322419358,retracao,retracao
122,3 dias,3.0,-80.0,-74.35465237989334,-5.645347620106662,5.645347620106662,retracao,retracao
122,7 dias,7.0,-120.0,-77.27915184237212,-42.720848157627884,42.720848157627884,retracao,retracao
122,14 dias,14.0,-200.0,-198.188392808184,-1.8116071918159946,1.8116071918159946,retracao,retracao
122,28 dias,28.0,-290.0,-315.40255819304576,25.402558193045763,25.402558193045763,retracao,retracao
122,56 dias,56.0,-420.0,-448.03232781169044,28.032327811690436,28.032327811690436,retracao,retracao
123,12 h,0.5,0.0,73.81078081614885,-73.81078081614885,73.81078081614885,estabilidade,expansao
123,1 dia,1.0,140.0,79.18242207903222,60.81757792096778,60.81757792096778,expansao,expansao
123,3 dias,3.0,150.0,83.18697274207668,66.81302725792332,66.81302725792332,expansao,expansao
123,7 dias,7.0,150.0,75.72844816888505,74.27155183111495,74.27155183111495,expansao,expansao
123,14 dias,14.0,60.0,-42.377926668732385,102.37792666873239,102.37792666873239,expansao,retracao
123,28 dias,28.0,-170.0,-157.74037935814337,-12.259620641856628,12.259620641856628,retracao,retracao
123,56 dias,56.0,-280.0,-291.56026638506637,11.56026638506637,11.56026638506637,retracao,retracao
124,12 h,0.5,0.0,-45.0341467403334,45.0341467403334,45.0341467403334,estabilidade,retracao
124,1 dia,1.0,-10.0,-30.5259516448246,20.5259516448246,20.5259516448246,retracao,retracao
124,3 dias,3.0,-30.0,-14.651444644084137,-15.348555355915863,15.348555355915863,retracao,retracao
124,7 dias,7.0,-50.0,-17.075092513106767,-32.92490748689323,32.92490748689323,retracao,retracao
124,14 dias,14.0,-140.0,-140.93877844216965,0.9387784421696495,0.9387784421696495,retracao,retracao
124,28 dias,28.0,-270.0,-262.95341164727574,-7.046588352724257,7.046588352724257,retracao,retracao
124,56 dias,56.0,-410.0,-400.7665230716166,-9.233476928383425,9.233476928383425,retracao,retracao
125,12 h,0.5,0.0,25.01761954771716,-25.01761954771716,25.01761954771716,estabilidade,expansao
125,1 dia,1.0,60.0,39.310330496202326,20.689669503797674,20.689669503797674,expansao,expansao
125,3 dias,3.0,110.0,43.747361340502565,66.25263865949744,66.25263865949744,expansao,expansao
125,7 dias,7.0,140.0,40.82286187802383,99.17713812197617,99.17713812197617,expansao,expansao
125,14 dias,14.0,20.0,-80.08637908778807,100.08637908778807,100.08637908778807,expansao,retracao
125,28 dias,28.0,-150.0,-197.30054447264985,47.30054447264985,47.30054447264985,retracao,retracao
125,56 dias,56.0,-280.0,-329.9303140912946,49.930314091294576,49.930314091294576,retracao,retracao
126,12 h,0.5,0.0,-53.39933218938877,53.39933218938877,53.39933218938877,estabilidade,retracao
126,1 dia,1.0,-10.0,-48.02769092650544,38.02769092650544,38.02769092650544,retracao,retracao
126,3 dias,3.0,-30.0,-44.023140263460974,14.023140263460974,14.023140263460974,retracao,retracao
126,7 dias,7.0,-50.0,-51.481664836652584,1.481664836652584,1.481664836652584,retracao,retracao
126,14 dias,14.0,-140.0,-169.58803967427,29.588039674269993,29.588039674269993,retracao,retracao
126,28 dias,28.0,-270.0,-284.950492363681,14.950492363681008,14.950492363681008,retracao,retracao
126,56 dias,56.0,-410.0,-418.770379390604,8.770379390603978,8.770379390603978,retracao,retracao
127,12 h,0.5,0.0,18.380516838287008,-18.380516838287008,18.380516838287008,estabilidade,expansao
127,1 dia,1.0,70.0,32.888711933795776,37.111288066204224,37.111288066204224,expansao,expansao
127,3 dias,3.0,80.0,48.7632189345363,31.236781065463703,31.236781065463703,expansao,expansao
127,7 dias,7.0,110.0,46.33957106551367,63.66042893448633,63.66042893448633,expansao,expansao
127,14 dias,14.0,-40.0,-77.52411486354924,37.524114863549244,37.524114863549244,retracao,retracao
127,28 dias,28.0,-170.0,-199.53874806865537,29.538748068655366,29.538748068655366,retracao,retracao
127,56 dias,56.0,-280.0,-337.35185949299614,57.35185949299614,57.35185949299614,retracao,retracao
128,12 h,0.5,0.0,-108.64419309764794,108.64419309764794,108.64419309764794,estabilidade,retracao
128,1 dia,1.0,-50.0,-94.35148214916275,44.35148214916275,44.35148214916275,retracao,retracao
128,3 dias,3.0,-90.0,-89.91445130486251,-0.08554869513748997,0.08554869513748997,retracao,retracao
128,7 dias,7.0,-140.0,-92.83895076734129,-47.16104923265871,47.16104923265871,retracao,retracao
128,14 dias,14.0,-200.0,-213.7481917331532,13.748191733153192,13.748191733153192,retracao,retracao
128,28 dias,28.0,-310.0,-330.96235711801495,20.96235711801495,20.96235711801495,retracao,retracao
128,56 dias,56.0,-410.0,-463.5921267366597,53.59212673665968,53.59212673665968,retracao,retracao
129,12 h,0.5,0.0,129.69091486606078,-129.69091486606078,129.69091486606078,estabilidade,expansao
129,1 dia,1.0,50.0,135.06255612894415,-85.06255612894415,85.06255612894415,expansao,expansao
129,3 dias,3.0,100.0,139.06710679198858,-39.06710679198858,39.06710679198858,expansao,expansao
129,7 dias,7.0,140.0,131.60858221879698,8.391417781203018,8.391417781203018,expansao,expansao
129,14 dias,14.0,-10.0,13.502207381179545,-23.502207381179545,23.502207381179545,retracao,expansao
129,28 dias,28.0,-70.0,-101.86024530823144,31.86024530823144,31.86024530823144,retracao,retracao
129,56 dias,56.0,-280.0,-235.68013233515438,-44.31986766484562,44.31986766484562,retracao,retracao
130,12 h,0.5,0.0,-81.41296135826737,81.41296135826737,81.41296135826737,estabilidade,retracao
130,1 dia,1.0,-60.0,-66.90476626275859,6.904766262758585,6.904766262758585,retracao,retracao
130,3 dias,3.0,-90.0,-51.03025926201809,-38.96974073798191,38.96974073798191,retracao,retracao
130,7 dias,7.0,-150.0,-53.45390713104075,-96.54609286895925,96.54609286895925,retracao,retracao
130,14 dias,14.0,-190.0,-177.31759306010363,-12.682406939896367,12.682406939896367,retracao,retracao
130,28 dias,28.0,-260.0,-299.33222626520967,39.33222626520967,39.33222626520967,retracao,retracao
130,56 dias,56.0,-410.0,-437.14533768955056,27.14533768955056,27.14533768955056,retracao,retracao
131,12 h,0.5,0.0,58.26362946229348,-58.26362946229348,58.26362946229348,estabilidade,expansao
131,1 dia,1.0,50.0,72.5563404107787,-22.556340410778702,22.556340410778702,expansao,expansao
131,3 dias,3.0,100.0,76.99337125507894,23.00662874492106,23.00662874492106,expansao,expansao
131,7 dias,7.0,130.0,74.06887179260018,55.93112820739982,55.93112820739982,expansao,expansao
131,14 dias,14.0,-50.0,-46.84036917321171,-3.1596308267882875,3.1596308267882875,retracao,retracao
131,28 dias,28.0,-160.0,-164.0545345580735,4.054534558073499,4.054534558073499,retracao,retracao
131,56 dias,56.0,-280.0,-296.68430417671823,16.68430417671823,16.68430417671823,retracao,retracao
132,12 h,0.5,0.0,-90.77350442927026,90.77350442927026,90.77350442927026,estabilidade,retracao
132,1 dia,1.0,-80.0,-85.40186316638692,5.401863166386917,5.401863166386917,retracao,retracao
132,3 dias,3.0,-130.0,-81.39731250334246,-48.60268749665754,48.60268749665754,retracao,retracao
132,7 dias,7.0,-180.0,-88.85583707653409,-91.14416292346591,91.14416292346591,retracao,retracao
132,14 dias,14.0,-220.0,-206.9622119141515,-13.03778808584849,13.03778808584849,retracao,retracao
132,28 dias,28.0,-290.0,-322.3246646035625,32.324664603562496,32.324664603562496,retracao,retracao
132,56 dias,56.0,-410.0,-456.14455163048547,46.144551630485466,46.144551630485466,retracao,retracao
133,12 h,0.5,0.0,79.18621547930394,-79.18621547930394,79.18621547930394,estabilidade,expansao
133,1 dia,1.0,100.0,93.69441057481276,6.305589425187236,6.305589425187236,expansao,expansao
133,3 dias,3.0,90.0,109.56891757555326,-19.568917575553257,19.568917575553257,expansao,expansao
133,7 dias,7.0,70.0,107.1452697065306,-37.1452697065306,37.1452697065306,expansao,expansao
133,14 dias,14.0,-90.0,-16.718416222532255,-73.28158377746774,73.28158377746774,retracao,retracao
133,28 dias,28.0,-250.0,-138.73304942763838,-111.26695057236162,111.26695057236162,retracao,retracao
133,56 dias,56.0,-280.0,-276.5461608519792,-3.4538391480207906,3.4538391480207906,retracao,retracao
134,12 h,0.5,0.0,-146.70630190128537,146.70630190128537,146.70630190128537,estabilidade,retracao
134,1 dia,1.0,-60.0,-132.41359095280018,72.41359095280018,72.41359095280018,retracao,retracao
134,3 dias,3.0,-110.0,-127.97656010849994,17.97656010849994,17.97656010849994,retracao,retracao
134,7 dias,7.0,-160.0,-130.9010595709787,-29.098940429021297,29.098940429021297,retracao,retracao
134,14 dias,14.0,-200.0,-251.81030053679058,51.81030053679058,51.81030053679058,retracao,retracao
134,28 dias,28.0,-290.0,-369.02446592165234,79.02446592165234,79.02446592165234,retracao,retracao
134,56 dias,56.0,-410.0,-501.6542355402971,91.65423554029712,91.65423554029712,retracao,retracao
135,12 h,0.5,0.0,83.00563857969715,-83.00563857969715,83.00563857969715,estabilidade,expansao
135,1 dia,1.0,140.0,88.37727984258052,51.62272015741948,51.62272015741948,expansao,expansao
135,3 dias,3.0,150.0,92.38183050562498,57.618169494375024,57.618169494375024,expansao,expansao
135,7 dias,7.0,150.0,84.92330593243335,65.07669406756665,65.07669406756665,expansao,expansao
135,14 dias,14.0,60.0,-33.18306890518407,93.18306890518407,93.18306890518407,expansao,retracao
135,28 dias,28.0,-170.0,-148.54552159459507,-21.454478405404927,21.454478405404927,retracao,retracao
135,56 dias,56.0,-280.0,-282.36540862151804,2.3654086215180428,2.3654086215180428,retracao,retracao
136,12 h,0.5,0.0,-110.01193945564556,110.01193945564556,110.01193945564556,estabilidade,retracao
136,1 dia,1.0,-60.0,-95.50374436013678,35.50374436013678,35.50374436013678,retracao,retracao
136,3 dias,3.0,-120.0,-79.6292373593963,-40.3707626406037,40.3707626406037,retracao,retracao
136,7 dias,7.0,-150.0,-82.05288522841893,-67.94711477158107,67.94711477158107,retracao,retracao
136,14 dias,14.0,-200.0,-205.91657115748183,5.916571157481826,5.916571157481826,retracao,retracao
136,28 dias,28.0,-260.0,-327.9312043625879,67.93120436258789,67.93120436258789,retracao,retracao
136,56 dias,56.0,-410.0,-465.7443157869288,55.74431578692878,55.74431578692878,retracao,retracao
137,12 h,0.5,0.0,28.275924521818737,-28.275924521818737,28.275924521818737,estabilidade,expansao
137,1 dia,1.0,20.0,42.56863547030393,-22.56863547030393,22.56863547030393,expansao,expansao
137,3 dias,3.0,60.0,47.0056663146042,12.994333685395802,12.994333685395802,expansao,expansao
137,7 dias,7.0,80.0,44.081166852125406,35.918833147874594,35.918833147874594,expansao,expansao
137,14 dias,14.0,-60.0,-76.82807411368648,16.828074113686483,16.828074113686483,retracao,retracao
137,28 dias,28.0,-150.0,-194.04223949854827,44.04223949854827,44.04223949854827,retracao,retracao
137,56 dias,56.0,-280.0,-326.672009117193,46.672009117193,46.672009117193,retracao,retracao
138,12 h,0.5,0.0,-88.5208233968733,88.5208233968733,88.5208233968733,estabilidade,retracao
138,1 dia,1.0,-50.0,-83.14918213398995,33.14918213398995,33.14918213398995,retracao,retracao
138,3 dias,3.0,-90.0,-79.1446314709455,-10.855368529054502,10.855368529054502,retracao,retracao
138,7 dias,7.0,-160.0,-86.60315604413712,-73.39684395586288,73.39684395586288,retracao,retracao
138,14 dias,14.0,-200.0,-204.70953088175452,4.709530881754517,4.709530881754517,retracao,retracao
138,28 dias,28.0,-260.0,-320.0719835711655,60.071983571165504,60.071983571165504,retracao,retracao
138,56 dias,56.0,-410.0,-453.8918705980885,43.891870598088474,43.891870598088474,retracao,retracao
139,12 h,0.5,0.0,88.91647573293767,-88.91647573293767,88.91647573293767,estabilidade,expansao
139,1 dia,1.0,40.0,103.42467082844644,-63.42467082844644,63.42467082844644,expansao,expansao
139,3 dias,3.0,100.0,119.29917782918693,-19.29917782918693,19.29917782918693,expansao,expansao
139,7 dias,7.0,140.0,116.87552996016433,23.12447003983567,23.12447003983567,expansao,expansao
139,14 dias,14.0,-10.0,-6.988155968898553,-3.0118440311014467,3.0118440311014467,retracao,retracao
139,28 dias,28.0,-80.0,-129.00278917400465,49.00278917400465,49.00278917400465,retracao,retracao
139,56 dias,56.0,-280.0,-266.8159005983455,-13.184099401654521,13.184099401654521,retracao,retracao
140,12 h,0.5,0.0,-91.48514690808967,91.48514690808967,91.48514690808967,estabilidade,retracao
140,1 dia,1.0,-50.0,-77.19243595960448,27.19243595960448,27.19243595960448,retracao,retracao
140,3 dias,3.0,-90.0,-72.75540511530424,-17.244594884695758,17.244594884695758,retracao,retracao
140,7 dias,7.0,-160.0,-75.679904577783,-84.320095422217,84.320095422217,retracao,retracao
140,14 dias,14.0,-200.0,-196.58914554359492,-3.410854456405076,3.410854456405076,retracao,retracao
140,28 dias,28.0,-260.0,-313.80331092845665,53.80331092845665,53.80331092845665,retracao,retracao
140,56 dias,56.0,-410.0,-446.4330805471014,36.43308054710138,36.43308054710138,retracao,retracao
141,12 h,0.5,0.0,70.38809650522302,-70.38809650522302,70.38809650522302,estabilidade,expansao
141,1 dia,1.0,40.0,75.75973776810633,-35.75973776810633,35.75973776810633,expansao,expansao
141,3 dias,3.0,70.0,79.76428843115082,-9.764288431150817,9.764288431150817,expansao,expansao
141,7 dias,7.0,110.0,72.30576385795922,37.69423614204078,37.69423614204078,expansao,expansao
141,14 dias,14.0,-20.0,-45.800610979658245,25.800610979658245,25.800610979658245,retracao,retracao
141,28 dias,28.0,-120.0,-161.1630636690692,41.1630636690692,41.1630636690692,retracao,retracao
141,56 dias,56.0,-280.0,-294.9829506959922,14.982950695992201,14.982950695992201,retracao,retracao
142,12 h,0.5,0.0,-108.74252260417173,108.74252260417173,108.74252260417173,estabilidade,retracao
142,1 dia,1.0,-40.0,-94.23432750866294,54.23432750866294,54.23432750866294,retracao,retracao
142,3 dias,3.0,-90.0,-78.35982050792245,-11.64017949207755,11.64017949207755,retracao,retracao
142,7 dias,7.0,-140.0,-80.7834683769451,-59.216531623054905,59.216531623054905,retracao,retracao
142,14 dias,14.0,-210.0,-204.647154306008,-5.352845693992009,5.352845693992009,retracao,retracao
142,28 dias,28.0,-290.0,-326.6617875111141,36.661787511114085,36.661787511114085,retracao,retracao
142,56 dias,56.0,-410.0,-464.47489893545486,54.47489893545486,54.47489893545486,retracao,retracao
143,12 h,0.5,0.0,43.64556198360371,-43.64556198360371,43.64556198360371,estabilidade,expansao
143,1 dia,1.0,50.0,57.93827293208888,-7.9382729320888785,7.9382729320888785,expansao,expansao
143,3 dias,3.0,90.0,62.375303776389146,27.624696223610854,27.624696223610854,expansao,expansao
143,7 dias,7.0,140.0,59.450804313910325,80.54919568608967,80.54919568608967,expansao,expansao
143,14 dias,14.0,0.0,-61.458436651901536,61.458436651901536,61.458436651901536,estabilidade,retracao
143,28 dias,28.0,-120.0,-178.67260203676332,58.67260203676332,58.67260203676332,retracao,retracao
143,56 dias,56.0,-280.0,-311.302371655408,31.302371655408024,31.302371655408024,retracao,retracao
144,12 h,0.5,0.0,-103.84296048088308,103.84296048088308,103.84296048088308,estabilidade,retracao
144,1 dia,1.0,-40.0,-98.47131921799975,58.47131921799975,58.47131921799975,retracao,retracao
144,3 dias,3.0,-90.0,-94.4667685549553,4.466768554955294,4.466768554955294,retracao,retracao
144,7 dias,7.0,-140.0,-101.92529312814689,-38.07470687185311,38.07470687185311,retracao,retracao
144,14 dias,14.0,-210.0,-220.0316679657643,10.031667965764314,10.031667965764314,retracao,retracao
144,28 dias,28.0,-300.0,-335.3941206551753,35.3941206551753,35.3941206551753,retracao,retracao
144,56 dias,56.0,-410.0,-469.2140076820983,59.21400768209833,59.21400768209833,retracao,retracao
145,12 h,0.5,0.0,106.16424036152006,-106.16424036152006,106.16424036152006,estabilidade,expansao
145,1 dia,1.0,120.0,120.67243545702883,-0.6724354570288256,0.6724354570288256,expansao,expansao
145,3 dias,3.0,160.0,136.54694245776926,23.453057542230738,23.453057542230738,expansao,expansao
145,7 dias,7.0,200.0,134.12329458874672,65.87670541125328,65.87670541125328,expansao,expansao
145,14 dias,14.0,-30.0,10.259608659683778,-40.25960865968378,40.25960865968378,retracao,expansao
145,28 dias,28.0,-150.0,-111.75502454542233,-38.24497545457767,38.24497545457767,retracao,retracao
145,56 dias,56.0,-270.0,-249.56813596976315,-20.431864030236852,20.431864030236852,retracao,retracao
146,12 h,0.5,0.0,-60.599305496661984,60.599305496661984,60.599305496661984,estabilidade,retracao
146,1 dia,1.0,-30.0,-46.306594548176804,16.306594548176804,16.306594548176804,retracao,retracao
146,3 dias,3.0,-70.0,-41.869563703876594,-28.130436296123406,28.130436296123406,retracao,retracao
146,7 dias,7.0,-110.0,-44.79406316635536,-65.20593683364464,65.20593683364464,retracao,retracao
146,14 dias,14.0,-180.0,-165.70330413216726,-14.296695867832739,14.296695867832739,retracao,retracao
146,28 dias,28.0,-270.0,-282.9174695170291,12.917469517029076,12.917469517029076,retracao,retracao
146,56 dias,56.0,-410.0,-415.5472391356737,5.547239135673692,5.547239135673692,retracao,retracao
147,12 h,0.5,0.0,100.15434624265211,-100.15434624265211,100.15434624265211,estabilidade,expansao
147,1 dia,1.0,60.0,105.52598750553545,-45.525987505535454,45.525987505535454,expansao,expansao
147,3 dias,3.0,100.0,109.53053816857991,-9.530538168579909,9.530538168579909,expansao,expansao
147,7 dias,7.0,150.0,102.07201359538831,47.92798640461169,47.92798640461169,expansao,expansao
147,14 dias,14.0,-30.0,-16.034361242229124,-13.965638757770876,13.965638757770876,retracao,retracao
147,28 dias,28.0,-150.0,-131.3968139316401,-18.60318606835989,18.60318606835989,retracao,retracao
147,56 dias,56.0,-270.0,-265.2167009585631,-4.783299041436919,4.783299041436919,retracao,retracao
148,12 h,0.5,0.0,-104.9729052223854,104.9729052223854,104.9729052223854,estabilidade,retracao
148,1 dia,1.0,-40.0,-90.46471012687662,50.464710126876625,50.464710126876625,retracao,retracao
148,3 dias,3.0,-90.0,-74.59020312613613,-15.409796873863868,15.409796873863868,retracao,retracao
148,7 dias,7.0,-140.0,-77.01385099515879,-62.98614900484121,62.98614900484121,retracao,retracao
148,14 dias,14.0,-210.0,-200.87753692422166,-9.122463075778342,9.122463075778342,retracao,retracao
148,28 dias,28.0,-290.0,-322.8921701293277,32.892170129327724,32.892170129327724,retracao,retracao
148,56 dias,56.0,-410.0,-460.70528155366856,50.705281553668556,50.705281553668556,retracao,retracao
149,12 h,0.5,0.0,71.51992355304456,-71.51992355304456,71.51992355304456,estabilidade,expansao
149,1 dia,1.0,60.0,85.81263450152976,-25.812634501529757,25.812634501529757,expansao,expansao
149,3 dias,3.0,110.0,90.24966534583,19.750334654170004,19.750334654170004,expansao,expansao
149,7 dias,7.0,150.0,87.32516588335123,62.67483411664877,62.67483411664877,expansao,expansao
149,14 dias,14.0,50.0,-33.58407508246067,83.58407508246067,83.58407508246067,expansao,retracao
149,28 dias,28.0,-50.0,-150.79824046732244,100.79824046732244,100.79824046732244,retracao,retracao
149,56 dias,56.0,-270.0,-283.4280100859671,13.428010085967117,13.428010085967117,retracao,retracao
150,12 h,0.5,0.0,-79.52124532280757,79.52124532280757,79.52124532280757,estabilidade,retracao
150,1 dia,1.0,-50.0,-74.14960405992426,24.149604059924258,24.149604059924258,retracao,retracao
150,3 dias,3.0,-100.0,-70.14505339687979,-29.85494660312021,29.85494660312021,retracao,retracao
150,7 dias,7.0,-160.0,-77.60357797007143,-82.39642202992857,82.39642202992857,retracao,retracao
150,14 dias,14.0,-240.0,-195.70995280768886,-44.290047192311135,44.290047192311135,retracao,retracao
150,28 dias,28.0,-310.0,-311.07240549709985,1.072405497099851,1.072405497099851,retracao,retracao
150,56 dias,56.0,-410.0,-444.8922925240228,34.89229252402282,34.89229252402282,retracao,retracao
151,12 h,0.5,0.0,79.62514492079782,-79.62514492079782,79.62514492079782,estabilidade,expansao
151,1 dia,1.0,50.0,94.13334001630659,-44.13334001630659,44.13334001630659,expansao,expansao
151,3 dias,3.0,110.0,110.00784701704714,-0.007847017047140525,0.007847017047140525,expansao,expansao
151,7 dias,7.0,150.0,107.58419914802448,42.41580085197552,42.41580085197552,expansao,expansao
151,14 dias,14.0,30.0,-16.279486781038344,46.279486781038344,46.279486781038344,expansao,retracao
151,28 dias,28.0,-90.0,-138.2941199861445,48.294119986144494,48.294119986144494,retracao,retracao
151,56 dias,56.0,-270.0,-276.1072314104853,6.107231410485326,6.107231410485326,retracao,retracao
152,12 h,0.5,0.0,-124.98794032969519,124.98794032969519,124.98794032969519,estabilidade,retracao
152,1 dia,1.0,-40.0,-110.69522938120998,70.69522938120998,70.69522938120998,retracao,retracao
152,3 dias,3.0,-90.0,-106.25819853690975,16.258198536909745,16.258198536909745,retracao,retracao
152,7 dias,7.0,-120.0,-109.18269799938852,-10.817302000611477,10.817302000611477,retracao,retracao
152,14 dias,14.0,-180.0,-230.09193896520043,50.09193896520043,50.09193896520043,retracao,retracao
152,28 dias,28.0,-280.0,-347.3061043500622,67.30610435006218,67.30610435006218,retracao,retracao
152,56 dias,56.0,-400.0,-479.93587396870686,79.93587396870686,79.93587396870686,retracao,retracao
153,12 h,0.5,0.0,23.722235175682926,-23.722235175682926,23.722235175682926,estabilidade,expansao
153,1 dia,1.0,50.0,29.093876438566298,20.906123561433702,20.906123561433702,expansao,expansao
153,3 dias,3.0,80.0,33.09842710161075,46.90157289838925,46.90157289838925,expansao,expansao
153,7 dias,7.0,130.0,25.639902528419128,104.36009747158087,104.36009747158087,expansao,expansao
153,14 dias,14.0,-30.0,-92.4664723091983,62.466472309198295,62.466472309198295,retracao,retracao
153,28 dias,28.0,-100.0,-207.82892499860927,107.82892499860927,107.82892499860927,retracao,retracao
153,56 dias,56.0,-270.0,-341.64881202553227,71.64881202553227,71.64881202553227,retracao,retracao
154,12 h,0.5,0.0,-81.33292737948949,81.33292737948949,81.33292737948949,estabilidade,retracao
154,1 dia,1.0,-60.0,-66.82473228398072,6.8247322839807225,6.8247322839807225,retracao,retracao
154,3 dias,3.0,-110.0,-50.95022528324023,-59.04977471675977,59.04977471675977,retracao,retracao
154,7 dias,7.0,-150.0,-53.37387315226289,-96.62612684773711,96.62612684773711,retracao,retracao
154,14 dias,14.0,-200.0,-177.23755908132574,-22.76244091867426,22.76244091867426,retracao,retracao
154,28 dias,28.0,-320.0,-299.25219228643186,-20.747807713568136,20.747807713568136,retracao,retracao
154,56 dias,56.0,-400.0,-437.0653037107727,37.065303710772696,37.065303710772696,retracao,retracao
155,12 h,0.5,0.0,58.688868597595885,-58.688868597595885,58.688868597595885,estabilidade,expansao
155,1 dia,1.0,-40.0,72.98157954608108,-112.98157954608108,112.98157954608108,retracao,expansao
155,3 dias,3.0,-90.0,77.41861039038132,-167.41861039038133,167.41861039038133,retracao,expansao
155,7 dias,7.0,-430.0,74.49411092790255,-504.49411092790257,504.49411092790257,retracao,expansao
155,14 dias,14.0,-540.0,-46.41513003790932,-493.5848699620907,493.5848699620907,retracao,retracao
155,28 dias,28.0,-700.0,-163.62929542277107,-536.3707045772289,536.3707045772289,retracao,retracao
155,56 dias,56.0,-910.0,-296.2590650414158,-613.7409349585841,613.7409349585841,retracao,retracao
156,12 h,0.5,0.0,-76.32040797734334,76.32040797734334,76.32040797734334,estabilidade,retracao
156,1 dia,1.0,-50.0,-70.94876671445999,20.948766714459992,20.948766714459992,retracao,retracao
156,3 dias,3.0,-80.0,-66.94421605141552,-13.055783948584477,13.055783948584477,retracao,retracao
156,7 dias,7.0,-120.0,-74.40274062460713,-45.597259375392866,45.597259375392866,retracao,retracao
156,14 dias,14.0,-200.0,-192.50911546222454,-7.490884537775457,7.490884537775457,retracao,retracao
156,28 dias,28.0,-280.0,-307.87156815163553,27.87156815163553,27.87156815163553,retracao,retracao
156,56 dias,56.0,-400.0,-441.6914551785585,41.6914551785585,41.6914551785585,retracao,retracao
157,12 h,0.5,0.0,-71.7416666107274,71.7416666107274,71.7416666107274,estabilidade,retracao
157,1 dia,1.0,-40.0,-57.23347151521861,17.23347151521861,17.23347151521861,retracao,retracao
157,3 dias,3.0,-90.0,-41.358964514478146,-48.641035485521854,48.641035485521854,retracao,retracao
157,7 dias,7.0,-140.0,-43.782612383500805,-96.2173876164992,96.2173876164992,retracao,retracao
157,14 dias,14.0,-190.0,-167.6462983125637,-22.353701687436313,22.353701687436313,retracao,retracao
157,28 dias,28.0,-270.0,-289.6609315176697,19.660931517669724,19.660931517669724,retracao,retracao
157,56 dias,56.0,-400.0,-427.4740429420106,27.474042942010612,27.474042942010612,retracao,retracao
158,12 h,0.5,0.0,-85.41464628820111,85.41464628820111,85.41464628820111,estabilidade,retracao
158,1 dia,1.0,-30.0,-71.12193533971592,41.12193533971592,41.12193533971592,retracao,retracao
158,3 dias,3.0,-80.0,-66.68490449541565,-13.315095504584349,13.315095504584349,retracao,retracao
158,7 dias,7.0,-120.0,-69.60940395789444,-50.39059604210556,50.39059604210556,retracao,retracao
158,14 dias,14.0,-190.0,-190.51864492370635,0.5186449237063471,0.5186449237063471,retracao,retracao
158,28 dias,28.0,-280.0,-307.7328103085681,27.732810308568105,27.732810308568105,retracao,retracao
158,56 dias,56.0,-400.0,-440.3625799272128,40.36257992721278,40.36257992721278,retracao,retracao
159,12 h,0.5,0.0,108.1271074836992,-108.1271074836992,108.1271074836992,estabilidade,expansao
159,1 dia,1.0,30.0,113.49874874658258,-83.49874874658258,83.49874874658258,expansao,expansao
159,3 dias,3.0,80.0,117.50329940962706,-37.50329940962706,37.50329940962706,expansao,expansao
159,7 dias,7.0,120.0,110.04477483643544,9.955225163564563,9.955225163564563,expansao,expansao
159,14 dias,14.0,-30.0,-8.061600001182029,-21.93839999881797,21.93839999881797,retracao,retracao
159,28 dias,28.0,-110.0,-123.42405269059299,13.424052690592987,13.424052690592987,retracao,retracao
159,56 dias,56.0,-270.0,-257.24393971751596,-12.756060282484043,12.756060282484043,retracao,retracao
160,12 h,0.5,0.0,-89.36930709533954,89.36930709533954,89.36930709533954,estabilidade,retracao
160,1 dia,1.0,-30.0,-74.86111199983074,44.86111199983074,44.86111199983074,retracao,retracao
160,3 dias,3.0,-70.0,-58.98660499909025,-11.013395000909753,11.013395000909753,retracao,retracao
160,7 dias,7.0,-130.0,-61.410252868112906,-68.5897471318871,68.5897471318871,retracao,retracao
160,14 dias,14.0,-200.0,-185.2739387971758,-14.726061202824212,14.726061202824212,retracao,retracao
160,28 dias,28.0,-280.0,-307.28857200228185,27.288572002281853,27.288572002281853,retracao,retracao
160,56 dias,56.0,-400.0,-445.1016834266227,45.101683426622685,45.101683426622685,retracao,retracao
161,12 h,0.5,0.0,57.21650318545754,-57.21650318545754,57.21650318545754,estabilidade,expansao
161,1 dia,1.0,20.0,71.50921413394273,-51.509214133942734,51.509214133942734,expansao,expansao
161,3 dias,3.0,80.0,75.94624497824297,4.053755021757027,4.053755021757027,expansao,expansao
161,7 dias,7.0,130.0,73.02174551576421,56.97825448423579,56.97825448423579,expansao,expansao
161,14 dias,14.0,-30.0,-47.887495450047666,17.887495450047666,17.887495450047666,retracao,retracao
