amostra_id,idade_label,real,previsto
41,7 dias,90.0,142.2819462841743
41,14 dias,20.0,138.3771429631253
41,28 dias,150.0,236.03516222030748
41,56 dias,340.0,361.35120073467215
42,12 h,0.0,8.84554005974536
42,1 dia,40.0,58.28980652447456
42,3 dias,100.0,107.07406662799553
42,7 dias,110.0,156.08143575590083
42,14 dias,60.0,155.999007988728
42,28 dias,390.0,255.54108635570958
42,56 dias,480.0,379.4118846270998
43,12 h,0.0,58.220868181964505
43,1 dia,10.0,106.44133457855679
43,3 dias,40.0,157.16492678363113
43,7 dias,70.0,203.72002486284453
43,14 dias,70.0,189.66986376765507
43,28 dias,210.0,288.46295467052533
43,56 dias,340.0,418.4492621420809
44,12 h,0.0,41.58682835479246
44,1 dia,10.0,95.92250787091461
44,3 dias,10.0,139.52421874115953
44,7 dias,60.0,184.425482208268
44,14 dias,200.0,180.520678887219
44,28 dias,400.0,278.1786981444012
44,56 dias,480.0,403.4947366587659
45,12 h,0.0,-25.179368907638832
45,1 dia,160.0,24.264897557090336
45,3 dias,140.0,73.04915766061134
45,7 dias,110.0,122.0565267885166
45,14 dias,30.0,121.97409902134378
45,28 dias,220.0,221.51617738832536
45,56 dias,330.0,345.3869756597156
46,12 h,0.0,22.116868281316982
46,1 dia,50.0,70.33733467790924
46,3 dias,100.0,121.06092688298358
46,7 dias,160.0,167.616024962197
46,14 dias,250.0,153.56586386700755
46,28 dias,350.0,252.3589547698778
46,56 dias,480.0,382.3452622414334
47,12 h,0.0,-24.80218480700495
47,1 dia,40.0,29.533494709117235
47,3 dias,80.0,73.13520557936214
47,7 dias,110.0,118.03646904647061
47,14 dias,50.0,114.1316657254216
47,28 dias,140.0,211.78968498260383
47,56 dias,330.0,337.1057234969685
48,12 h,0.0,14.935431372116625
48,1 dia,120.0,64.37969783684582
48,3 dias,150.0,113.16395794036681
48,7 dias,180.0,162.17132706827206
48,14 dias,250.0,162.08889930109927
48,28 dias,300.0,261.63097766808085
48,56 dias,470.0,385.5017759394711
49,12 h,0.0,-26.51749209049038
49,1 dia,30.0,21.702974306101908
49,3 dias,60.0,72.42656651117625
49,7 dias,90.0,118.9816645903897
49,14 dias,30.0,104.93150349520022
49,28 dias,160.0,203.72459439807048
49,56 dias,330.0,333.710901869626
50,12 h,0.0,59.392558929911644
50,1 dia,120.0,113.7282384460338
50,3 dias,150.0,157.32994931627871
50,7 dias,180.0,202.2312127833872
50,14 dias,250.0,198.32640946233818
50,28 dias,300.0,295.98442871952045
50,56 dias,470.0,421.3004672338851
51,12 h,0.0,-20.461420874154072
51,1 dia,40.0,28.982845590575096
51,3 dias,90.0,77.76710569409607
51,7 dias,130.0,126.77447482200131
51,14 dias,60.0,126.69204705482855
51,28 dias,190.0,226.2341254218101
51,56 dias,330.0,350.10492369320036
52,12 h,0.0,94.62502494663076
52,1 dia,60.0,142.84549134322305
52,3 dias,120.0,193.56908354829739
52,7 dias,170.0,240.12418162751078
52,14 dias,280.0,226.07402053232136
52,28 dias,350.0,324.86711143519165
52,56 dias,470.0,454.85341890674715
53,12 h,0.0,-18.44473158667637
53,1 dia,20.0,35.890947929445815
53,3 dias,60.0,79.49265879969073
53,7 dias,100.0,124.39392226679922
53,14 dias,40.0,120.4891189457502
53,28 dias,130.0,218.14713820293244
53,56 dias,330.0,343.4631767172971
54,12 h,0.0,243.2417933694572
54,1 dia,0.0,292.6860598341864
54,3 dias,10.0,341.4703199377074
54,7 dias,20.0,390.4776890656127
54,14 dias,140.0,390.3952612984399
54,28 dias,290.0,489.9373396654215
54,56 dias,470.0,613.8081379368117
55,12 h,0.0,-48.40462148053993
55,1 dia,30.0,-0.18415508394767244
55,3 dias,60.0,50.53943712112667
55,7 dias,100.0,97.09453520034006
55,14 dias,60.0,83.04437410515064
55,28 dias,180.0,181.83746500802087
55,56 dias,330.0,311.8237724795764
56,12 h,0.0,82.42993694016286
56,1 dia,50.0,136.76561645628502
56,3 dias,100.0,180.36732732652996
56,7 dias,160.0,225.26859079363842
56,14 dias,250.0,221.36378747258942
56,28 dias,360.0,319.02180672977164
56,56 dias,470.0,444.3378452441363
57,12 h,0.0,-58.505721097839285
57,1 dia,30.0,-9.061454633110088
57,3 dias,70.0,39.72280547041086
57,7 dias,110.0,88.73017459831613
57,14 dias,20.0,88.64774683114334
57,28 dias,190.0,188.1898251981249
57,56 dias,330.0,312.0606234695151
58,12 h,0.0,1.7554247470934854
58,1 dia,30.0,49.97589114368577
58,3 dias,70.0,100.69948334876011
58,7 dias,120.0,147.25458142797353
58,14 dias,90.0,133.20442033278408
58,28 dias,200.0,231.99751123565437
58,56 dias,320.0,361.9838187072099
59,12 h,0.0,35.82237770182263
59,1 dia,40.0,90.15805721794479
59,3 dias,90.0,133.7597680881897
59,7 dias,110.0,178.66103155529817
59,14 dias,80.0,174.75622823424914
59,28 dias,360.0,272.41424749143135
59,56 dias,460.0,397.7302860057961
60,12 h,0.0,10.924624256844567
60,1 dia,60.0,60.36889072157376
60,3 dias,120.0,109.15315082509474
60,7 dias,170.0,158.160519953
60,14 dias,210.0,158.07809218582722
60,28 dias,340.0,257.6201705528088
60,56 dias,460.0,381.49096882419906
61,12 h,0.0,15.721815094243112
61,1 dia,40.0,63.9422814908354
61,3 dias,80.0,114.66587369590972
61,7 dias,160.0,161.22097177512313
61,14 dias,230.0,147.17081067993368
61,28 dias,340.0,245.96390158280394
61,56 dias,460.0,375.9502090543595
62,12 h,0.0,-7.965159698794025
62,1 dia,50.0,46.37051981732813
62,3 dias,50.0,89.97223068757305
62,7 dias,10.0,134.8734941546815
62,14 dias,130.0,130.9686908336325
62,28 dias,280.0,228.62671009081475
62,56 dias,320.0,353.9427486051794
63,12 h,0.0,-29.881840972793157
