wb,cement_consumption,water_consumption,dry_d1,fibra_metalica,macrofibra_pp,microfibra_pp,idade_dias,idade_horas,cement,curing,local_ensaio,estado,regiao,idade_label,epsilon_t,amostra_id,epsilon_previsto,residuo,erro_absoluto,sinal_previsto
0.55,335,184.25000000000003,0.0,0.0,5.5,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,-130.0,172,-137.57535714285714,7.575357142857143,7.575357142857143,retracao
0.55,335,184.25000000000003,0.0,0.0,5.5,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-190.0,172,-205.06353174603188,15.063531746031884,15.063531746031884,retracao
0.55,335,184.25000000000003,0.0,0.0,5.5,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-270.0,172,-258.91615079365084,-11.083849206349157,11.083849206349157,retracao
0.55,335,184.25000000000003,0.0,0.0,5.5,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-390.0,172,-367.13757936507943,-22.862420634920568,22.862420634920568,retracao
0.54,340,183.60000000000002,0.0,0.0,5.5,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,12 h,0.0,173,0.0,0.0,0.0,estabilidade
0.54,340,183.60000000000002,0.0,0.0,5.5,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,1 dia,-30.0,173,-49.48690476190475,19.486904761904754,19.486904761904754,retracao
0.54,340,183.60000000000002,0.0,0.0,5.5,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,3 dias,-80.0,173,-91.25547619047619,11.255476190476188,11.255476190476188,retracao
0.54,340,183.60000000000002,0.0,0.0,5.5,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,7 dias,-130.0,173,-142.18500000000003,12.18500000000003,12.18500000000003,retracao
0.54,340,183.60000000000002,0.0,0.0,5.5,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,14 dias,-190.0,173,-206.96499999999997,16.964999999999975,16.964999999999975,retracao
0.54,340,183.60000000000002,0.0,0.0,5.5,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,28 dias,-270.0,173,-283.9433333333332,13.943333333333214,13.943333333333214,retracao
0.54,340,183.60000000000002,0.0,0.0,5.5,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,56 dias,-380.0,173,-420.81595238095235,40.81595238095235,40.81595238095235,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,0.5,12,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,174,0.0,0.0,0.0,estabilidade
0.55,336,184.8,0.0,0.0,0.0,0.6,1.0,24,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,-50.0,174,-50.98666666666666,0.9866666666666575,0.9866666666666575,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,3.0,72,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,-90.0,174,-103.29166666666666,13.291666666666657,13.291666666666657,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,7.0,168,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,-140.0,174,-156.9161904761904,16.916190476190394,16.916190476190394,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,14.0,336,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-190.0,174,-214.45964285714274,24.45964285714274,24.45964285714274,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,28.0,672,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-250.0,174,-328.17261904761904,78.17261904761904,78.17261904761904,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,56.0,1344,CP II E 40 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-380.0,174,-453.35119047619037,73.35119047619037,73.35119047619037,retracao
0.49,380,186.2,12.5,0.0,0.0,0.6,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,12 h,0.0,175,0.38333333333333336,-0.38333333333333336,0.38333333333333336,expansao
0.49,380,186.2,12.5,0.0,0.0,0.6,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,1 dia,40.0,175,28.768333333333327,11.231666666666673,11.231666666666673,expansao
0.49,380,186.2,12.5,0.0,0.0,0.6,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,3 dias,70.0,175,7.991666666666665,62.00833333333333,62.00833333333333,expansao
0.49,380,186.2,12.5,0.0,0.0,0.6,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,7 dias,100.0,175,-14.000000000000005,114.0,114.0,retracao
0.49,380,186.2,12.5,0.0,0.0,0.6,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,14 dias,-50.0,175,-135.19833333333338,85.19833333333338,85.19833333333338,retracao
0.49,380,186.2,12.5,0.0,0.0,0.6,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,28 dias,-140.0,175,-212.91333333333336,72.91333333333336,72.91333333333336,retracao
0.49,380,186.2,12.5,0.0,0.0,0.6,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,56 dias,-250.0,175,-342.2899999999999,92.2899999999999,92.2899999999999,retracao
0.54,360,194.4,0.0,0.0,0.0,0.6,0.5,12,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,12 h,0.0,176,0.0,0.0,0.0,estabilidade
0.54,360,194.4,0.0,0.0,0.0,0.6,1.0,24,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,1 dia,-50.0,176,-46.96166666666665,-3.038333333333348,3.038333333333348,retracao
0.54,360,194.4,0.0,0.0,0.0,0.6,3.0,72,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,3 dias,-90.0,176,-94.78333333333329,4.783333333333289,4.783333333333289,retracao
0.54,360,194.4,0.0,0.0,0.0,0.6,7.0,168,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,7 dias,-130.0,176,-146.08738095238098,16.087380952380983,16.087380952380983,retracao
0.54,360,194.4,0.0,0.0,0.0,0.6,14.0,336,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,14 dias,-190.0,176,-207.59666666666672,17.59666666666672,17.59666666666672,retracao
0.54,360,194.4,0.0,0.0,0.0,0.6,28.0,672,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,28 dias,-270.0,176,-329.8533333333333,59.853333333333296,59.853333333333296,retracao
0.54,360,194.4,0.0,0.0,0.0,0.6,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,56 dias,-380.0,176,-440.5649999999998,60.56499999999983,60.56499999999983,retracao
0.55,337,185.35000000000002,8.0,25.0,0.0,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,177,0.125,-0.125,0.125,expansao
0.55,337,185.35000000000002,8.0,25.0,0.0,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,0.0,177,39.1375,-39.1375,39.1375,expansao
0.55,337,185.35000000000002,8.0,25.0,0.0,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,20.0,177,62.57500000000001,-42.57500000000001,42.57500000000001,expansao
0.55,337,185.35000000000002,8.0,25.0,0.0,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,50.0,177,86.41285714285715,-36.41285714285715,36.41285714285715,expansao
0.55,337,185.35000000000002,8.0,25.0,0.0,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-110.0,177,-119.87714285714286,9.877142857142857,9.877142857142857,retracao
0.55,337,185.35000000000002,8.0,25.0,0.0,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-270.0,177,-214.81833333333336,-55.18166666666664,55.18166666666664,retracao
0.55,337,185.35000000000002,8.0,25.0,0.0,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-360.0,177,-351.525,-8.475000000000023,8.475000000000023,retracao
0.55,336,184.8,15.0,0.0,4.0,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,178,0.0,0.0,0.0,estabilidade
0.55,336,184.8,15.0,0.0,4.0,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,30.0,178,39.26845238095237,-9.268452380952368,9.268452380952368,expansao
0.55,336,184.8,15.0,0.0,4.0,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,80.0,178,94.07289682539687,-14.072896825396867,14.072896825396867,expansao
0.55,336,184.8,15.0,0.0,4.0,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,150.0,178,142.12686507936505,7.8731349206349535,7.8731349206349535,expansao
0.55,336,184.8,15.0,0.0,4.0,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-40.0,178,-4.167103174603175,-35.83289682539682,35.83289682539682,retracao
0.55,336,184.8,15.0,0.0,4.0,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-110.0,178,-144.71861111111113,34.71861111111113,34.71861111111113,retracao
0.55,336,184.8,15.0,0.0,4.0,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-250.0,178,-295.6159523809524,45.61595238095242,45.61595238095242,retracao
0.54,350,189.0,12.5,0.0,5.5,0.6,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,179,0.0,0.0,0.0,estabilidade
0.54,350,189.0,12.5,0.0,5.5,0.6,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,100.0,179,51.82499999999999,48.17500000000001,48.17500000000001,expansao
0.54,350,189.0,12.5,0.0,5.5,0.6,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,160.0,179,76.62674603174604,83.37325396825396,83.37325396825396,expansao
0.54,350,189.0,12.5,0.0,5.5,0.6,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,190.0,179,115.57999999999998,74.42000000000002,74.42000000000002,expansao
0.54,350,189.0,12.5,0.0,5.5,0.6,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-70.0,179,-29.387142857142848,-40.61285714285715,40.61285714285715,retracao
0.54,350,189.0,12.5,0.0,5.5,0.6,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-130.0,179,-133.17500000000007,3.175000000000068,3.175000000000068,retracao
0.54,350,189.0,12.5,0.0,5.5,0.6,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-240.0,179,-294.8383333333333,54.83833333333331,54.83833333333331,retracao
0.54,344,185.76000000000002,10.0,0.0,2.236,0.0,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,180,0.8133333333333332,-0.8133333333333332,0.8133333333333332,expansao
0.54,344,185.76000000000002,10.0,0.0,2.236,0.0,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,50.0,180,18.65857142857142,31.34142857142858,31.34142857142858,expansao
0.54,344,185.76000000000002,10.0,0.0,2.236,0.0,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,120.0,180,75.62833333333334,44.371666666666655,44.371666666666655,expansao
0.54,344,185.76000000000002,10.0,0.0,2.236,0.0,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,70.0,180,106.43999999999998,-36.43999999999998,36.43999999999998,expansao
0.54,344,185.76000000000002,10.0,0.0,2.236,0.0,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-50.0,180,-55.221666666666664,5.221666666666664,5.221666666666664,retracao
0.54,344,185.76000000000002,10.0,0.0,2.236,0.0,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-160.0,180,-188.48833333333332,28.488333333333316,28.488333333333316,retracao
0.54,344,185.76000000000002,10.0,0.0,2.236,0.0,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-230.0,180,-306.0995238095239,76.09952380952387,76.09952380952387,retracao
0.55,337,185.35000000000002,15.0,0.0,5.5,0.6,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,181,2.4833333333333325,-2.4833333333333325,2.4833333333333325,expansao
0.55,337,185.35000000000002,15.0,0.0,5.5,0.6,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,50.0,181,53.91305555555554,-3.9130555555555375,3.9130555555555375,expansao
0.55,337,185.35000000000002,15.0,0.0,5.5,0.6,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,110.0,181,115.66888888888889,-5.668888888888887,5.668888888888887,expansao
0.55,337,185.35000000000002,15.0,0.0,5.5,0.6,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,140.0,181,158.20948412698417,-18.209484126984165,18.209484126984165,expansao
0.55,337,185.35000000000002,15.0,0.0,5.5,0.6,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-50.0,181,-24.345277777777774,-25.654722222222226,25.654722222222226,retracao
0.55,337,185.35000000000002,15.0,0.0,5.5,0.6,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-140.0,181,-145.68119047619047,5.681190476190466,5.681190476190466,retracao
0.55,337,185.35000000000002,15.0,0.0,5.5,0.6,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-230.0,181,-289.28309523809503,59.28309523809503,59.28309523809503,retracao
0.51,370,188.70000000000002,10.0,0.0,6.0,0.6,0.5,12,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,182,0.0,0.0,0.0,estabilidade
0.51,370,188.70000000000002,10.0,0.0,6.0,0.6,1.0,24,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,50.0,182,26.91833333333333,23.08166666666667,23.08166666666667,expansao
0.51,370,188.70000000000002,10.0,0.0,6.0,0.6,3.0,72,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,80.0,182,54.56833333333334,25.431666666666658,25.431666666666658,expansao
0.51,370,188.70000000000002,10.0,0.0,6.0,0.6,7.0,168,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,100.0,182,79.75666666666665,20.243333333333354,20.243333333333354,expansao
0.51,370,188.70000000000002,10.0,0.0,6.0,0.6,14.0,336,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-50.0,182,-72.81666666666666,22.816666666666663,22.816666666666663,retracao
0.51,370,188.70000000000002,10.0,0.0,6.0,0.6,28.0,672,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-120.0,182,-192.2366666666667,72.23666666666671,72.23666666666671,retracao
0.51,370,188.70000000000002,10.0,0.0,6.0,0.6,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-230.0,182,-331.5466666666668,101.5466666666668,101.5466666666668,retracao
0.51,373,190.23,15.0,0.0,0.0,0.0,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,MG,Sudeste,12 h,0.0,183,-0.06666666666666667,0.06666666666666667,0.06666666666666667,retracao
0.51,373,190.23,15.0,0.0,0.0,0.0,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,MG,Sudeste,1 dia,40.0,183,24.774999999999995,15.225000000000005,15.225000000000005,expansao
0.51,373,190.23,15.0,0.0,0.0,0.0,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,MG,Sudeste,3 dias,70.0,183,76.16499999999999,-6.164999999999992,6.164999999999992,expansao
0.51,373,190.23,15.0,0.0,0.0,0.0,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,MG,Sudeste,7 dias,110.0,183,111.66345238095238,-1.6634523809523785,1.6634523809523785,expansao
0.51,373,190.23,15.0,0.0,0.0,0.0,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,MG,Sudeste,14 dias,-30.0,183,-47.07333333333332,17.073333333333323,17.073333333333323,retracao
0.51,373,190.23,15.0,0.0,0.0,0.0,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,MG,Sudeste,28 dias,-110.0,183,-170.80833333333337,60.808333333333366,60.808333333333366,retracao
0.51,373,190.23,15.0,0.0,0.0,0.0,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,MG,Sudeste,56 dias,-230.0,183,-278.78666666666663,48.78666666666663,48.78666666666663,retracao
0.55,336,184.8,15.0,25.0,0.0,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,184,0.0,0.0,0.0,estabilidade
0.55,336,184.8,15.0,25.0,0.0,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,50.0,184,45.09630952380952,4.9036904761904765,4.9036904761904765,expansao
0.55,336,184.8,15.0,25.0,0.0,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,120.0,184,93.68535714285716,26.314642857142843,26.314642857142843,expansao
0.55,336,184.8,15.0,25.0,0.0,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,160.0,184,138.4783333333333,21.521666666666704,21.521666666666704,expansao
0.55,336,184.8,15.0,25.0,0.0,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-10.0,184,-40.99436507936511,30.99436507936511,30.99436507936511,retracao
0.55,336,184.8,15.0,25.0,0.0,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-80.0,184,-155.09325396825395,75.09325396825395,75.09325396825395,retracao
0.55,336,184.8,15.0,25.0,0.0,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-220.0,184,-305.3094047619046,85.3094047619046,85.3094047619046,retracao
0.54,340,183.60000000000002,10.0,25.0,0.0,0.6,0.5,12,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,185,0.03333333333333333,-0.03333333333333333,0.03333333333333333,expansao
0.54,340,183.60000000000002,10.0,25.0,0.0,0.6,1.0,24,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,60.0,185,32.18333333333334,27.816666666666663,27.816666666666663,expansao
0.54,340,183.60000000000002,10.0,25.0,0.0,0.6,3.0,72,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,90.0,185,72.55333333333334,17.44666666666666,17.44666666666666,expansao
0.54,340,183.60000000000002,10.0,25.0,0.0,0.6,7.0,168,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,130.0,185,107.38666666666668,22.613333333333316,22.613333333333316,expansao
0.54,340,183.60000000000002,10.0,25.0,0.0,0.6,14.0,336,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-20.0,185,-10.15,-9.85,9.85,retracao
0.54,340,183.60000000000002,10.0,25.0,0.0,0.6,28.0,672,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-110.0,185,-183.39833333333337,73.39833333333337,73.39833333333337,retracao
0.54,340,183.60000000000002,10.0,25.0,0.0,0.6,56.0,1344,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-220.0,185,-301.2983333333335,81.29833333333352,81.29833333333352,retracao
0.55,336,184.8,0.0,0.0,5.5,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,186,0.0,0.0,0.0,estabilidade
0.55,336,184.8,0.0,0.0,5.5,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,-40.0,186,-48.01666666666668,8.01666666666668,8.01666666666668,retracao
0.55,336,184.8,0.0,0.0,5.5,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,-80.0,186,-94.77666666666666,14.776666666666657,14.776666666666657,retracao
0.55,336,184.8,0.0,0.0,5.5,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,-120.0,186,-143.62166666666667,23.62166666666667,23.62166666666667,retracao
0.55,336,184.8,0.0,0.0,5.5,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,-180.0,186,-202.63464285714284,22.634642857142836,22.634642857142836,retracao
0.55,336,184.8,0.0,0.0,5.5,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-260.0,186,-295.3228571428571,35.32285714285712,35.32285714285712,retracao
0.55,336,184.8,0.0,0.0,5.5,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-380.0,186,-430.455,50.454999999999984,50.454999999999984,retracao
0.56,340,190.4,12.0,0.0,0.0,0.6,0.5,12,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,12 h,0.0,187,0.0,0.0,0.0,estabilidade
0.56,340,190.4,12.0,0.0,0.0,0.6,1.0,24,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,1 dia,30.0,187,73.52166666666666,-43.52166666666666,43.52166666666666,expansao
0.56,340,190.4,12.0,0.0,0.0,0.6,3.0,72,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,3 dias,80.0,187,101.57333333333332,-21.573333333333323,21.573333333333323,expansao
0.56,340,190.4,12.0,0.0,0.0,0.6,7.0,168,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,7 dias,120.0,187,130.7747619047619,-10.774761904761903,10.774761904761903,expansao
0.56,340,190.4,12.0,0.0,0.0,0.6,14.0,336,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,14 dias,-30.0,187,-45.13333333333333,15.133333333333333,15.133333333333333,retracao
0.56,340,190.4,12.0,0.0,0.0,0.6,28.0,672,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,28 dias,-120.0,187,-160.42166666666662,40.421666666666624,40.421666666666624,retracao
0.56,340,190.4,12.0,0.0,0.0,0.6,56.0,1344,CP II E,7 dias úmida / 56 dias ar 50% umidade,Não informado,PA,Norte,56 dias,-210.0,187,-298.40333333333336,88.40333333333336,88.40333333333336,retracao
0.62,311,192.82,10.0,25.0,0.0,0.0,0.5,12,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,12 h,0.0,188,1.3249999999999997,-1.3249999999999997,1.3249999999999997,expansao
0.62,311,192.82,10.0,25.0,0.0,0.0,1.0,24,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,1 dia,30.0,188,30.53666666666667,-0.5366666666666688,0.5366666666666688,expansao
0.62,311,192.82,10.0,25.0,0.0,0.0,3.0,72,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,3 dias,40.0,188,42.94333333333334,-2.9433333333333422,2.9433333333333422,expansao
0.62,311,192.82,10.0,25.0,0.0,0.0,7.0,168,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,7 dias,60.0,188,56.1616666666667,3.8383333333333027,3.8383333333333027,expansao
0.62,311,192.82,10.0,25.0,0.0,0.0,14.0,336,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,14 dias,-40.0,188,50.69333333333333,-90.69333333333333,90.69333333333333,expansao
0.62,311,192.82,10.0,25.0,0.0,0.0,28.0,672,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,28 dias,-90.0,188,-71.51666666666674,-18.483333333333263,18.483333333333263,retracao
0.62,311,192.82,10.0,25.0,0.0,0.0,56.0,1344,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,BA,Nordeste,56 dias,-200.0,188,-226.03333333333333,26.03333333333333,26.03333333333333,retracao
0.51,424,216.24,0.0,0.0,0.0,0.0,0.5,12,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,12 h,0.0,189,0.0,0.0,0.0,estabilidade
0.51,424,216.24,0.0,0.0,0.0,0.0,1.0,24,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,RN,Nordeste,1 dia,10.0,189,-67.71166666666667,77.71166666666667,77.71166666666667,retracao
